Season,Daynum,team1,team2,Wloc,Numot,score_diff,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,WorL
2015,45,1163,1181,N,0,0.149253731,-0.263157895,-0.12244898,0.333333333,0.35,0.692307692,0.6,0.4,0.185185185,0.454545455,0.25,0,0.166666667,-0.470588235,0
2015,56,1181,1405,H,0,0.195402299,0,-0.169811321,0.142857143,0,0.695652174,0.64516129,0.090909091,0.2,0.421052632,0,0.285714286,0.333333333,-0.473684211,1
2015,58,1181,1459,H,0,0.341176471,0.266666667,-0.056603774,0.333333333,-0.058823529,0.526315789,0.538461538,-0.375,0.285714286,0.285714286,-0.555555556,0.545454545,0.333333333,-0.466666667,1
2015,61,1130,1181,H,0,0.26744186,0.035714286,-0.137931034,0.6,0.363636364,0.652173913,0.633333333,-0.117647059,0.291666667,0.3125,-0.083333333,-0.4,0.727272727,-0.533333333,0
2015,65,1181,1448,A,0,0.108108108,-0.074074074,-0.033333333,0.666666667,0.263157895,0.428571429,0.388888889,0.5,0.096774194,-0.307692308,0.2,-0.5,0,-0.5,1
2015,69,1181,1301,H,0,0.136363636,0.264705882,-0.081967213,0.272727273,-0.647058824,-0.75,-0.421052632,-0.7,0.172413793,0.315789474,0,-1.25,0.545454545,0.086956522,0
2015,71,1181,1274,A,0,0.175824176,0,-0.175438596,0.363636364,-0.047619048,0.52173913,0.322580645,-1.571428571,0.038461538,0.133333333,-0.333333333,0.615384615,0.5,-0.095238095,0
2015,75,1181,1257,A,0,0.171875,0.136363636,-0.409090909,0,-0.625,0.277777778,0.291666667,-2.166666667,0.25,0.428571429,0,0.285714286,-1.5,-0.125,1
2015,77,1181,1338,H,0,0.175,-0.12,-0.150943396,0.666666667,0.541666667,0.571428571,0.5,-0.076923077,0.2,-0.214285714,-0.2,0.25,0.4,-0.357142857,1
2015,83,1181,1385,A,0,0.115384615,-0.037037037,-0.127272727,0.375,0.2,0.421052632,0.392857143,0.375,0.3,0.066666667,0.411764706,-0.833333333,-1.5,-0.166666667,1
2015,86,1181,1323,H,0,0.051282051,0.033333333,-0.087719298,0.111111111,0.105263158,0.083333333,-0.235294118,-1,0.071428571,0.277777778,0.083333333,-0.142857143,0.5,0.105263158,0
2015,89,1181,1438,A,0,0.085714286,0.068965517,-0.142857143,0.428571429,0.222222222,-0.125,0.214285714,-0.333333333,0.125,0.076923077,0.111111111,0,0.6,0.142857143,1
2015,93,1181,1210,H,0,0.082191781,0,0.017241379,-0.5,0.368421053,0.5625,0.48,0.266666667,0.111111111,0.142857143,-0.363636364,0.2,0.2,-0.235294118,1
2015,96,1181,1323,H,0,0.32967033,0.25,-0.134615385,0.1,-0.5625,0.65,0.333333333,-0.076923077,0.517241379,0.315789474,-0.1,0.333333333,0.166666667,-0.052631579,1
2015,98,1181,1199,A,0,0.040540541,-0.041666667,-0.038461538,0,0.285714286,0.238095238,0.185185185,-0.083333333,0.047619048,0,-0.272727273,-0.5,0.285714286,0.095238095,1
2015,103,1181,1393,A,0,0.098765432,-0.071428571,-0.172413793,-0.125,-0.4375,0.65,0.391304348,0,0.333333333,0.2,0.375,-0.5,-2.333333333,-0.058823529,1
2015,107,1181,1314,H,1,0.021505376,-0.147058824,-0.272727273,0.727272727,0.352941176,0.235294118,0.34375,-0.428571429,0.088235294,-0.157894737,0.294117647,-0.428571429,0.375,-0.588235294,1
2015,110,1155,1181,H,0,0.278481013,0.258064516,0.084745763,0.375,0.095238095,0.25,0.071428571,0,0.148148148,0.3125,-0.25,0.272727273,-5,-0.066666667,0
2015,114,1181,1439,A,1,0.054347826,0.111111111,0.016666667,-0.181818182,0.041666667,-0.083333333,0.304347826,0.214285714,0.105263158,0,-0.2,0.625,0.2,-0.111111111,1
2015,117,1181,1393,H,0,0.256756757,0.310344828,-0.06779661,0.555555556,0.125,-0.4,-0.058823529,-0.117647059,0.296296296,0.421052632,0.111111111,-0.625,0.571428571,-0.363636364,1
2015,121,1181,1448,H,0,0.452631579,0.342857143,0.1,0.571428571,0.269230769,0.785714286,0.411764706,0.363636364,0.413793103,0.565217391,-0.538461538,0.384615385,0,-0.2,1
2015,124,1181,1314,A,0,0.082352941,-0.035714286,0.016666667,0.1,0.346153846,0.363636364,0.481481481,0.2,-0.157894737,-0.416666667,-0.545454545,0.25,-0.75,-0.25,1
2015,129,1181,1301,N,0,0.307692308,0.322580645,-0.055555556,0,-0.357142857,0.307692308,0,-1.111111111,0.19047619,0.133333333,-0.666666667,0.5,0.428571429,0.25,1
2015,130,1181,1323,N,0,0.133333333,-0.076923077,-0.196078431,-0.333333333,-1,0.652173913,0.423076923,-1,0,0.214285714,-0.181818182,0.125,0,-0.222222222,0
2015,137,1181,1352,N,0,0.337209302,0.285714286,-0.218181818,0.363636364,0.090909091,0.625,0.666666667,-0.3,0.46875,0.517241379,0.25,0.125,0.5,-1,1
2015,139,1181,1361,N,0,0.275362319,0.35483871,-0.053571429,0.571428571,0.066666667,-2.333333333,-3,-1.333333333,0.275862069,0.647058824,-0.2,0.125,0.142857143,0.307692308,1
2015,144,1181,1428,N,0,0.09375,-0.047619048,-0.326086957,-0.25,-0.7,0.428571429,0.407407407,-1.111111111,0.208333333,-0.5,-0.066666667,-0.285714286,0,-0.294117647,1
2015,146,1181,1211,N,0,0.208955224,-0.045454545,0.105263158,0.666666667,0.45,0.588235294,0.5,0.1,-0.217391304,0.181818182,-2.5,0.777777778,-0.333333333,-0.230769231,1
2015,152,1181,1277,N,0,0.243902439,0.148148148,-0.098039216,-1.666666667,-0.909090909,0.607142857,0.552631579,-0.25,0.166666667,0,-0.666666667,0.5,0.2,-0.526315789,1
2015,154,1181,1458,N,0,0.072463768,-0.04,-0.192307692,-0.6,-0.833333333,0.588235294,0.476190476,-0.714285714,0.107142857,-0.75,0,0.2,0.714285714,-0.142857143,1
2016,11,1181,1373,H,0,0.193548387,0.096774194,0.029850746,-0.142857143,0.346153846,0.481481481,0.405405405,0.1875,0.033333333,-0.2,-0.636363636,0.111111111,0.5,-0.666666667,1
2016,12,1136,1181,H,0,0.333333333,0.275,0.202702703,0,0,0.695652174,0.566666667,0.428571429,0.291666667,0.222222222,-1.857142857,0.866666667,0.571428571,-0.411764706,0
2016,15,1181,1246,N,0,0.146666667,0.258064516,0.191176471,-0.5,-0.272727273,-0.25,-0.263157895,0.111111111,-0.086956522,0.375,-0.7,0.6,-0.125,0.045454545,0
2016,18,1181,1433,N,0,0.1,-0.111111111,-0.185185185,0.444444444,0.416666667,0.5,0.6,0.230769231,0.142857143,-0.071428571,0.066666667,-0.166666667,0.857142857,-0.866666667,1
2016,20,1181,1207,N,0,0.022988506,-0.115384615,0.018867925,-0.111111111,-0.210526316,0.310344828,0.324324324,0.461538462,-0.1,-0.416666667,-0.3,0.571428571,-1.5,-0.318181818,1
2016,23,1181,1463,H,0,0.234567901,0.103448276,-0.084745763,0.375,0.304347826,0.555555556,0.48,-0.230769231,0.115384615,-0.307692308,-0.4,0.538461538,0.5,0,1
2016,27,1181,1429,H,0,0.38372093,0.35483871,-0.054545455,0.555555556,0.1875,0.333333333,0.333333333,0,0.451612903,0.5,0.125,0.1,0.777777778,-0.05,1
2016,30,1181,1231,H,0,0.210526316,0.263157895,0.23943662,0.333333333,0.28,-0.4,-0.5,0.5,0.15,0.263157895,-0.428571429,-0.2,0.166666667,0.055555556,1
2016,33,1138,1181,H,0,0.277108434,0.08,-0.116666667,0,-0.6,0.633333333,0.540540541,-0.333333333,0.151515152,0.181818182,-0.875,-0.2,0,-0.75,0
2016,43,1181,1204,H,0,0.34,0.194444444,-0.089552239,0.090909091,0.08,0.95,0.848484848,0.391304348,0.5,0.111111111,0.25,-0.2,0.625,-1.363636364,1
2016,47,1181,1428,N,1,0.025641026,0.172413793,-0.238095238,-1.25,-0.526315789,-0.157894737,-0.25,-0.214285714,0.477272727,0.352941176,0.7,-1.666666667,0.4,0.259259259,0
2016,56,1181,1189,H,0,0.367924528,0.35,0.12987013,0.076923077,-0.066666667,0.625,0.3,0.421052632,0.416666667,-0.055555556,-0.181818182,0.3,0.714285714,-0.2,1
2016,58,1181,1253,H,0,0.211538462,0.03030303,-0.030769231,0.166666667,0.321428571,0.620689655,0.454545455,-0.7,-0.173913043,0.052631579,-1.375,0.285714286,0.166666667,-0.578947368,1
2016,61,1130,1181,A,0,0.207317073,0.107142857,-0.14,0.222222222,0.333333333,0.45,0.516129032,0.222222222,0.25,0,0,0.363636364,0.75,-0.368421053,0
2016,65,1181,1448,A,0,0.173913043,0.032258065,-0.118644068,0.142857143,-0.055555556,0.5,0.25,-1.222222222,0.086956522,-0.142857143,-0.857142857,0.25,0.555555556,0.047619048,1
2016,68,1181,1439,H,0,0.289156627,0.214285714,0.017241379,0.8,0.48,0.2,0.178571429,0.181818182,0.212121212,0.294117647,-0.142857143,0.4,0.666666667,-0.315789474,1
2016,72,1155,1181,H,0,0.072463768,0,0.071428571,-0.714285714,-0.529411765,0.769230769,0.428571429,0.545454545,0.222222222,-0.0625,-0.076923077,0.444444444,0.75,-0.117647059,1
2016,75,1181,1323,A,0,0.041666667,0.189189189,0.219178082,-0.625,-0.470588235,-0.294117647,-0.476190476,0.294117647,0,-0.214285714,-0.571428571,0.333333333,-0.5,0.291666667,0
2016,77,1181,1393,A,0,0.030769231,0.076923077,0.125,0.083333333,-0.583333333,-0.75,-0.111111111,0.296296296,-0.041666667,0,-0.111111111,0.166666667,-2,-0.066666667,0
2016,82,1181,1301,A,0,0.112359551,0.03030303,-0.016666667,0.181818182,0.153846154,0.4,0.263157895,0.090909091,0.090909091,-0.176470588,0,-0.2,0.25,-0.125,1
2016,84,1181,1274,H,0,0.135802469,0.161290323,-0.016666667,0.125,0,0,0,-0.416666667,0.043478261,0.64,-0.5,0,0.875,0.176470588,0
2016,92,1181,1210,A,0,0.111111111,-0.103448276,-0.254237288,0.75,0.166666667,0.428571429,0.368421053,-0.5,0.193548387,0,0.363636364,-0.25,0.4,0.055555556,1
2016,96,1181,1301,H,0,0.08988764,-0.153846154,-0.25,0.466666667,0.482758621,0.36,0.393939394,-1,-0.083333333,0.3,-0.2,0.25,0.25,-0.444444444,1
2016,98,1181,1257,H,0,0.095890411,-0.181818182,-0.25,0.4,0.181818182,0.5,0.482758621,-0.222222222,0.115384615,0.083333333,0.142857143,-0.5,-1,-0.533333333,1
2016,103,1181,1438,H,0,0.015625,-0.125,-0.057692308,0.666666667,0.47826087,0.1,0.411764706,0.454545455,0.12,-0.076923077,0.272727273,0.333333333,0,-0.428571429,1
2016,107,1181,1314,A,0,0.013333333,-0.107142857,-0.075757576,0.75,0.3,0.071428571,0.058823529,-0.583333333,-0.208333333,-1.25,-0.375,0.714285714,-1,0.0625,1
2016,110,1181,1257,H,0,0.097222222,0.24137931,0.157894737,-0.428571429,-0.166666667,-0.4,0,0.166666667,0,0.333333333,-0.583333333,0.333333333,0.75,0.090909091,0
2016,115,1181,1199,H,0,0.185185185,0.034482759,0.166666667,0.4,0.444444444,0.5625,0.428571429,0.266666667,-0.285714286,0.470588235,-1.666666667,0.636363636,-0.666666667,-0.466666667,1
2016,118,1181,1338,H,0,0.181818182,0.344827586,0.140350877,-0.333333333,-0.571428571,-0.230769231,-0.0625,0.529411765,0.416666667,0.476190476,0.066666667,-0.666666667,0,0.2,0
2016,120,1181,1448,H,0,0.1,-0.166666667,0.046875,0.111111111,-0.047619048,0.576923077,0.538461538,0.266666667,-0.178571429,-0.142857143,-1.111111111,0.769230769,0,-0.421052632,1
2016,124,1181,1314,A,0,0.051948052,0.037037037,0.081081081,-1.8,-0.458333333,0.523809524,0.333333333,0.678571429,0.421052632,0.25,0.533333333,-0.833333333,0,-0.2,0
2016,128,1181,1301,N,0,0.032258065,-0.088235294,-0.03125,0.230769231,0.25,0.4,0.47826087,0.090909091,-0.130434783,0.210526316,-0.4,0.333333333,0.166666667,-0.285714286,1
2016,129,1181,1323,N,1,0.058823529,0.161290323,-0.213114754,-0.5,-0.761904762,-0.055555556,0,-0.4375,0.366666667,0.166666667,0.368421053,-1,0.25,-0.181818182,0
2016,136,1181,1423,N,0,0.085106383,-0.033333333,-0.254545455,-1.4,-0.6875,0.53125,0.545454545,-0.076923077,0.24137931,0.083333333,0.090909091,-0.2,0.555555556,-0.789473684,1
2016,138,1181,1463,N,0,0.097222222,-0.083333333,-0.294117647,0.583333333,0,0.266666667,0.176470588,-2.5,0.041666667,-0.076923077,-0.090909091,0.142857143,0.25,0.105263158,1
2016,143,1181,1332,N,0,0.168674699,0.181818182,0.090909091,0.272727273,0.041666667,-0.111111111,0.111111111,0.538461538,0.096774194,0.434782609,0,-0.25,0.333333333,-0.111111111,0
